Rank,UniProt_ID,STRING_ID,Protein_Names,pLLPS_Score
727,Q9Y543,HES2_HUMAN,Transcription factor HES-2 (Class B basic helix-loop-helix protein 40) (bHLHb40) (Hairy and enhancer of split 2),0.8
728,P55771,PAX9_HUMAN,Paired box protein Pax-9,0.8
729,Q92754,AP2C_HUMAN,Transcription factor AP-2 gamma (AP2-gamma) (Activating enhancer-binding protein 2 gamma) (Transcription factor ERF-1),0.8
730,P17947,SPI1_HUMAN,Transcription factor PU.1 (31 kDa-transforming protein),0.8
731,P42226,STAT6_HUMAN,Signal transducer and activator of transcription 6 (IL-4 Stat),0.8
732,P47928,ID4_HUMAN,DNA-binding protein inhibitor ID-4 (Class B basic helix-loop-helix protein 27) (bHLHb27) (Inhibitor of DNA binding 4) (Inhibitor of differentiation 4),0.8
733,Q9C056,NKX62_HUMAN,Homeobox protein Nkx-6.2 (Homeobox protein NK-6 homolog B),0.8
734,O75603,GCM2_HUMAN,Chorion-specific transcription factor GCMb (hGCMb) (GCM motif protein 2) (Glial cells missing homolog 2),0.79
735,Q92925,SMRD2_HUMAN,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 2 (60 kDa BRG-1/Brm-associated factor subunit B) (BRG1-associated factor 60B) (BAF60B),0.79
736,P10243,MYBA_HUMAN,Myb-related protein A (A-Myb) (Myb-like protein 1),0.79
737,Q9HB58,SP110_HUMAN,Sp110 nuclear body protein (Interferon-induced protein 41/75) (Speckled 110 kDa) (Transcriptional coactivator Sp110),0.78
738,Q99594,TEAD3_HUMAN,Transcriptional enhancer factor TEF-5 (DTEF-1) (TEA domain family member 3) (TEAD-3),0.78
739,Q9UBE8,NLK_HUMAN,Serine/threonine-protein kinase NLK (EC 2.7.11.24) (Nemo-like kinase) (Protein LAK1),0.78
740,P49840,GSK3A_HUMAN,Glycogen synthase kinase-3 alpha (GSK-3 alpha) (EC 2.7.11.26) (Serine/threonine-protein kinase GSK3A) (EC 2.7.11.1),0.78
741,P31268,HXA7_HUMAN,Homeobox protein Hox-A7 (Homeobox protein Hox 1.1) (Homeobox protein Hox-1A),0.78
742,P41212,ETV6_HUMAN,Transcription factor ETV6 (ETS translocation variant 6) (ETS-related protein Tel1) (Tel),0.78
743,P48378,RFX2_HUMAN,DNA-binding protein RFX2 (Regulatory factor X 2),0.78
744,Q8TAK5,GABP2_HUMAN,GA-binding protein subunit beta-2 (GABP subunit beta-2) (GABPB-2),0.77
745,P29083,T2EA_HUMAN,General transcription factor IIE subunit 1 (General transcription factor IIE 56 kDa subunit) (Transcription initiation factor IIE subunit alpha) (TFIIE-alpha),0.77
746,Q9H147,TDIF1_HUMAN,Deoxynucleotidyltransferase terminal-interacting protein 1 (Terminal deoxynucleotidyltransferase-interacting factor 1) (TdIF1) (TdT-interacting factor 1),0.77
747,Q6SJ96,TBPL2_HUMAN,TATA box-binding protein-like protein 2 (TBP-like protein 2) (TATA box-binding protein-related factor 3) (TBP-related factor 3),0.77
748,P10276,RARA_HUMAN,Retinoic acid receptor alpha (RAR-alpha) (Nuclear receptor subfamily 1 group B member 1),0.77
749,P78347,GTF2I_HUMAN,General transcription factor II-I (GTFII-I) (TFII-I) (Bruton tyrosine kinase-associated protein 135) (BAP-135) (BTK-associated protein 135) (SRF-Phox1-interacting protein) (SPIN) (Williams-Beuren syndrome chromosomal region 6 protein),0.76
750,O95251,KAT7_HUMAN,"Histone acetyltransferase KAT7 (EC 2.3.1.48) (Histone acetyltransferase binding to ORC1) (Lysine acetyltransferase 7) (MOZ, YBF2/SAS3, SAS2 and TIP60 protein 2) (MYST-2)",0.76
751,Q14186,TFDP1_HUMAN,Transcription factor Dp-1 (DRTF1-polypeptide 1) (DRTF1) (E2F dimerization partner 1),0.76
752,Q9Y232,CDYL_HUMAN,Chromodomain Y-like protein (CDY-like) (Crotonyl-CoA hydratase) (EC 4.2.1.-),0.76
753,O75364,PITX3_HUMAN,Pituitary homeobox 3 (Homeobox protein PITX3) (Paired-like homeodomain transcription factor 3),0.75
754,Q02535,ID3_HUMAN,DNA-binding protein inhibitor ID-3 (Class B basic helix-loop-helix protein 25) (bHLHb25) (Helix-loop-helix protein HEIR-1) (ID-like protein inhibitor HLH 1R21) (Inhibitor of DNA binding 3) (Inhibitor of differentiation 3),0.75
755,Q9UPM6,LHX6_HUMAN,LIM/homeobox protein Lhx6 (LIM homeobox protein 6) (LIM/homeobox protein Lhx6.1),0.75
756,Q92826,HXB13_HUMAN,Homeobox protein Hox-B13,0.75
757,P86452,ZBED6_HUMAN,Zinc finger BED domain-containing protein 6,0.75
758,P16220,CREB1_HUMAN,Cyclic AMP-responsive element-binding protein 1 (CREB-1) (cAMP-responsive element-binding protein 1),0.74
759,P35869,AHR_HUMAN,Aryl hydrocarbon receptor (Ah receptor) (AhR) (Class E basic helix-loop-helix protein 76) (bHLHe76),0.74
760,Q7Z3H4,SAMD7_HUMAN,Sterile alpha motif domain-containing protein 7 (SAM domain-containing protein 7),0.74
761,O43623,SNAI2_HUMAN,Zinc finger protein SNAI2 (Neural crest transcription factor Slug) (Protein snail homolog 2),0.74
762,Q92782,DPF1_HUMAN,"Zinc finger protein neuro-d4 (BRG1-associated factor 45B) (BAF45B) (D4, zinc and double PHD fingers family 1)",0.73
763,Q16520,BATF_HUMAN,Basic leucine zipper transcriptional factor ATF-like (B-cell-activating transcription factor) (B-ATF) (SF-HT-activated gene 2 protein) (SFA-2),0.73
764,Q9NPI1,BRD7_HUMAN,Bromodomain-containing protein 7 (75 kDa bromodomain protein) (Protein CELTIX-1),0.73
765,Q9Y5Q8,TF3C5_HUMAN,General transcription factor 3C polypeptide 5 (TF3C-epsilon) (Transcription factor IIIC 63 kDa subunit) (TFIIIC 63 kDa subunit) (TFIIIC63) (Transcription factor IIIC subunit epsilon),0.73
766,Q8TDY2,RBCC1_HUMAN,RB1-inducible coiled-coil protein 1 (FAK family kinase-interacting protein of 200 kDa) (FIP200),0.73
767,Q49AN0,CRY2_HUMAN,Cryptochrome-2,0.73
768,A6NJ46,NKX63_HUMAN,Homeobox protein Nkx-6.3,0.73
769,P78317,RNF4_HUMAN,E3 ubiquitin-protein ligase RNF4 (EC 2.3.2.27) (RING finger protein 4) (RING-type E3 ubiquitin transferase RNF4) (Small nuclear ring finger protein) (Protein SNURF),0.73
770,Q8TE85,GRHL3_HUMAN,Grainyhead-like protein 3 homolog (Sister of mammalian grainyhead) (Transcription factor CP2-like 4),0.73
771,P48380,RFX3_HUMAN,Transcription factor RFX3 (Regulatory factor X 3),0.73
772,A6NF83,NUPR2_HUMAN,Nuclear protein 2 (Nuclear transcriptional regulator 1-like protein) (Nuclear transcriptional regulator protein 2),0.72
773,Q9Y222,DMTF1_HUMAN,Cyclin-D-binding Myb-like transcription factor 1 (hDMTF1) (Cyclin-D-interacting Myb-like protein 1) (hDMP1),0.72
774,P29590,PML_HUMAN,Protein PML (Promyelocytic leukemia protein) (RING finger protein 71) (Tripartite motif-containing protein 19),0.72
775,Q96J02,ITCH_HUMAN,E3 ubiquitin-protein ligase Itchy homolog (Itch) (EC 2.3.2.26) (Atrophin-1-interacting protein 4) (AIP4) (HECT-type E3 ubiquitin transferase Itchy homolog) (NFE2-associated polypeptide 1) (NAPP1),0.72
776,P20290,BTF3_HUMAN,Transcription factor BTF3 (Nascent polypeptide-associated complex subunit beta) (NAC-beta) (RNA polymerase B transcription factor 3),0.72
777,Q92830,KAT2A_HUMAN,Histone acetyltransferase KAT2A (EC 2.3.1.48) (General control of amino acid synthesis protein 5-like 2) (Histone acetyltransferase GCN5) (hGCN5) (Histone glutaryltransferase KAT2A) (EC 2.3.1.-) (Histone succinyltransferase KAT2A) (EC 2.3.1.-) (Lysine acetyltransferase 2A) (STAF97),0.71
778,Q01892,SPIB_HUMAN,Transcription factor Spi-B,0.71
779,Q9BQ70,TCF25_HUMAN,Transcription factor 25 (TCF-25) (Nuclear localized protein 1),0.71
780,O00110,OVOL3_HUMAN,Putative transcription factor ovo-like protein 3,0.71
781,Q13485,SMAD4_HUMAN,Mothers against decapentaplegic homolog 4 (MAD homolog 4) (Mothers against DPP homolog 4) (Deletion target in pancreatic carcinoma 4) (SMAD family member 4) (SMAD 4) (Smad4) (hSMAD4),0.71
782,Q7Z6K1,THAP5_HUMAN,THAP domain-containing protein 5,0.71
783,Q9HBU1,BARX1_HUMAN,Homeobox protein BarH-like 1,0.71
784,Q969S3,ZN622_HUMAN,Zinc finger protein 622 (Zinc finger-like protein 9),0.71
785,Q9BS31,ZN649_HUMAN,Zinc finger protein 649,0.7
786,Q15699,ALX1_HUMAN,ALX homeobox protein 1 (Cartilage homeoprotein 1) (CART-1),0.69
787,Q8WYA1,BMAL2_HUMAN,Aryl hydrocarbon receptor nuclear translocator-like protein 2 (Basic-helix-loop-helix-PAS protein MOP9) (Brain and muscle ARNT-like 2) (CYCLE-like factor) (CLIF) (Class E basic helix-loop-helix protein 6) (bHLHe6) (Member of PAS protein 9) (PAS domain-containing protein 9),0.69
788,Q13330,MTA1_HUMAN,Metastasis-associated protein MTA1,0.69
789,Q92630,DYRK2_HUMAN,Dual specificity tyrosine-phosphorylation-regulated kinase 2 (EC 2.7.12.1),0.69
790,Q14653,IRF3_HUMAN,Interferon regulatory factor 3 (IRF-3),0.68
791,Q15361,TTF1_HUMAN,Transcription termination factor 1 (TTF-1) (RNA polymerase I termination factor) (Transcription termination factor I) (TTF-I),0.68
792,Q5T5X7,BEND3_HUMAN,BEN domain-containing protein 3,0.67
793,P09874,PARP1_HUMAN,Poly [ADP-ribose] polymerase 1 (PARP-1) (EC 2.4.2.30) (ADP-ribosyltransferase diphtheria toxin-like 1) (ARTD1) (DNA ADP-ribosyltransferase PARP1) (EC 2.4.2.-) (NAD(+) ADP-ribosyltransferase 1) (ADPRT 1) (Poly[ADP-ribose] synthase 1) (Protein poly-ADP-ribosyltransferase PARP1) (EC 2.4.2.-),0.67
794,Q5VTD9,GFI1B_HUMAN,Zinc finger protein Gfi-1b (Growth factor independent protein 1B) (Potential regulator of CDKN1A translocated in CML),0.67
795,Q99683,M3K5_HUMAN,Mitogen-activated protein kinase kinase kinase 5 (EC 2.7.11.25) (Apoptosis signal-regulating kinase 1) (ASK-1) (MAPK/ERK kinase kinase 5) (MEK kinase 5) (MEKK 5),0.66
796,P32780,TF2H1_HUMAN,General transcription factor IIH subunit 1 (Basic transcription factor 2 62 kDa subunit) (BTF2 p62) (General transcription factor IIH polypeptide 1) (TFIIH basal transcription factor complex p62 subunit),0.66
797,O14896,IRF6_HUMAN,Interferon regulatory factor 6 (IRF-6),0.66
798,Q8TAX0,OSR1_HUMAN,Protein odd-skipped-related 1,0.66
799,P10074,TZAP_HUMAN,Telomere zinc finger-associated protein (TZAP) (Krueppel-related zinc finger protein 3) (hKR3) (Zinc finger and BTB domain-containing protein 48) (Zinc finger protein 855),0.66
800,Q99581,FEV_HUMAN,Protein FEV (Fifth Ewing variant protein) (PC12 ETS domain-containing transcription factor 1) (PC12 ETS factor 1) (Pet-1),0.65
801,Q13105,ZBT17_HUMAN,Zinc finger and BTB domain-containing protein 17 (Myc-interacting zinc finger protein 1) (Miz-1) (Zinc finger protein 151) (Zinc finger protein 60),0.65
802,O14948,TFEC_HUMAN,Transcription factor EC (TFE-C) (Class E basic helix-loop-helix protein 34) (bHLHe34) (Transcription factor EC-like) (hTFEC-L),0.65
803,P33076,C2TA_HUMAN,MHC class II transactivator (CIITA) (EC 2.3.1.-) (EC 2.7.11.1),0.65
804,Q8WYK2,JDP2_HUMAN,Jun dimerization protein 2,0.65
805,P15173,MYOG_HUMAN,Myogenin (Class C basic helix-loop-helix protein 3) (bHLHc3) (Myogenic factor 4) (Myf-4),0.65
806,Q9BZS1,FOXP3_HUMAN,"Forkhead box protein P3 (Scurfin) [Cleaved into: Forkhead box protein P3, C-terminally processed; Forkhead box protein P3 41 kDa form]",0.64
807,P09630,HXC6_HUMAN,Homeobox protein Hox-C6 (Homeobox protein CP25) (Homeobox protein HHO.C8) (Homeobox protein Hox-3C),0.64
808,P18846,ATF1_HUMAN,Cyclic AMP-dependent transcription factor ATF-1 (cAMP-dependent transcription factor ATF-1) (Activating transcription factor 1) (Protein TREB36),0.64
809,Q8N7G0,PO5F2_HUMAN,"POU domain, class 5, transcription factor 2 (Sperm 1 POU domain transcription factor) (SPRM-1)",0.64
810,P35555,FBN1_HUMAN,Fibrillin-1 [Cleaved into: Asprosin],0.64
811,Q6ISB3,GRHL2_HUMAN,Grainyhead-like protein 2 homolog (Brother of mammalian grainyhead) (Transcription factor CP2-like 3),0.64
812,Q6NYC1,JMJD6_HUMAN,Bifunctional arginine demethylase and lysyl-hydroxylase JMJD6 (EC 1.14.11.-) (Histone arginine demethylase JMJD6) (JmjC domain-containing protein 6) (Jumonji domain-containing protein 6) (Lysyl-hydroxylase JMJD6) (Peptide-lysine 5-dioxygenase JMJD6) (Phosphatidylserine receptor) (Protein PTDSR),0.64
813,P10588,NR2F6_HUMAN,Nuclear receptor subfamily 2 group F member 6 (V-erbA-related protein 2) (EAR-2),0.63
814,Q9HB75,PIDD1_HUMAN,p53-induced death domain-containing protein 1 (EC 3.4.21.-) (Leucine-rich repeat and death domain-containing protein) [Cleaved into: PIDD-N; PIDD-C; PIDD-CC],0.63
815,P19838,NFKB1_HUMAN,Nuclear factor NF-kappa-B p105 subunit (DNA-binding factor KBF1) (EBP-1) (Nuclear factor of kappa light polypeptide gene enhancer in B-cells 1) [Cleaved into: Nuclear factor NF-kappa-B p50 subunit],0.63
816,O95073,FSBP_HUMAN,Fibrinogen silencer-binding protein,0.62
817,Q9Y275,TN13B_HUMAN,"Tumor necrosis factor ligand superfamily member 13B (B lymphocyte stimulator) (BLyS) (B-cell-activating factor) (BAFF) (Dendritic cell-derived TNF-like molecule) (TNF- and APOL-related leukocyte expressed ligand 1) (TALL-1) (CD antigen CD257) [Cleaved into: Tumor necrosis factor ligand superfamily member 13b, membrane form; Tumor necrosis factor ligand superfamily member 13b, soluble form]",0.62
818,Q6XD76,ASCL4_HUMAN,Achaete-scute homolog 4 (ASH-4) (hASH4) (Achaete-scute-like protein 4) (Class A basic helix-loop-helix protein 44) (bHLHa44),0.62
819,P17028,ZNF24_HUMAN,Zinc finger protein 24 (Retinoic acid suppression protein A) (RSG-A) (Zinc finger and SCAN domain-containing protein 3) (Zinc finger protein 191) (Zinc finger protein KOX17),0.61
820,O00482,NR5A2_HUMAN,Nuclear receptor subfamily 5 group A member 2 (Alpha-1-fetoprotein transcription factor) (B1-binding factor) (hB1F) (CYP7A promoter-binding factor) (Hepatocytic transcription factor) (Liver receptor homolog 1) (LRH-1),0.61
821,Q9BQA5,HINFP_HUMAN,Histone H4 transcription factor (Histone nuclear factor P) (HiNF-P) (MBD2-interacting zinc finger protein) (Methyl-CpG-binding protein 2-interacting zinc finger protein),0.61
822,Q9NQX1,PRDM5_HUMAN,PR domain zinc finger protein 5 (EC 2.1.1.-) (PR domain-containing protein 5),0.61
823,Q6PIJ6,FBX38_HUMAN,F-box only protein 38,0.6
824,P29375,KDM5A_HUMAN,Lysine-specific demethylase 5A (EC 1.14.11.67) (Histone demethylase JARID1A) (Jumonji/ARID domain-containing protein 1A) (Retinoblastoma-binding protein 2) (RBBP-2) ([histone H3]-trimethyl-L-lysine(4) demethylase 5A),0.6
825,O14901,KLF11_HUMAN,Krueppel-like factor 11 (Transforming growth factor-beta-inducible early growth response protein 2) (TGFB-inducible early growth response protein 2) (TIEG-2),0.6
826,Q9BYU1,PBX4_HUMAN,Pre-B-cell leukemia transcription factor 4 (Homeobox protein PBX4),0.6
827,Q96LW9,ZSC31_HUMAN,Zinc finger and SCAN domain-containing protein 31 (Zinc finger protein 323),0.6
828,Q9NQG5,RPR1B_HUMAN,Regulation of nuclear pre-mRNA domain-containing protein 1B (Cell cycle-related and expression-elevated protein in tumor),0.6
829,Q14863,PO6F1_HUMAN,"POU domain, class 6, transcription factor 1 (Brain-specific homeobox/POU domain protein 5) (Brain-5) (Brn-5) (mPOU homeobox protein)",0.6
830,O95718,ERR2_HUMAN,Steroid hormone receptor ERR2 (ERR beta-2) (Estrogen receptor-like 2) (Estrogen-related receptor beta) (ERR-beta) (Nuclear receptor subfamily 3 group B member 2),0.6
831,Q14703,MBTP1_HUMAN,Membrane-bound transcription factor site-1 protease (EC 3.4.21.112) (Endopeptidase S1P) (Subtilisin/kexin-isozyme 1) (SKI-1),0.6
832,Q5TA89,HES5_HUMAN,Transcription factor HES-5 (Class B basic helix-loop-helix protein 38) (bHLHb38) (Hairy and enhancer of split 5),0.6
833,Q14527,HLTF_HUMAN,Helicase-like transcription factor (EC 2.3.2.27) (EC 3.6.4.-) (DNA-binding protein/plasminogen activator inhibitor 1 regulator) (HIP116) (RING finger protein 80) (RING-type E3 ubiquitin transferase HLTF) (SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 3) (Sucrose nonfermenting protein 2-like 3),0.59
834,P28347,TEAD1_HUMAN,Transcriptional enhancer factor TEF-1 (NTEF-1) (Protein GT-IIC) (TEA domain family member 1) (TEAD-1) (Transcription factor 13) (TCF-13),0.59
835,P42345,MTOR_HUMAN,Serine/threonine-protein kinase mTOR (EC 2.7.11.1) (FK506-binding protein 12-rapamycin complex-associated protein 1) (FKBP12-rapamycin complex-associated protein) (Mammalian target of rapamycin) (mTOR) (Mechanistic target of rapamycin) (Rapamycin and FKBP12 target 1) (Rapamycin target protein 1),0.58
836,Q9NZI6,TF2L1_HUMAN,Transcription factor CP2-like protein 1 (CP2-related transcriptional repressor 1) (CRTR-1) (Transcription factor LBP-9),0.58
837,Q9H7D7,WDR26_HUMAN,WD repeat-containing protein 26 (CUL4- and DDB1-associated WDR protein 2) (Myocardial ischemic preconditioning up-regulated protein 2),0.58
838,P25208,NFYB_HUMAN,Nuclear transcription factor Y subunit beta (CAAT box DNA-binding protein subunit B) (Nuclear transcription factor Y subunit B) (NF-YB),0.58
839,Q9NZI8,IF2B1_HUMAN,Insulin-like growth factor 2 mRNA-binding protein 1 (IGF2 mRNA-binding protein 1) (IMP-1) (IMP1) (Coding region determinant-binding protein) (CRD-BP) (IGF-II mRNA-binding protein 1) (VICKZ family member 1) (Zipcode-binding protein 1) (ZBP-1),0.57
840,Q05066,SRY_HUMAN,Sex-determining region Y protein (Testis-determining factor),0.57
841,Q9H4B4,PLK3_HUMAN,Serine/threonine-protein kinase PLK3 (EC 2.7.11.21) (Cytokine-inducible serine/threonine-protein kinase) (FGF-inducible kinase) (Polo-like kinase 3) (PLK-3) (Proliferation-related kinase),0.57
842,P78545,ELF3_HUMAN,ETS-related transcription factor Elf-3 (E74-like factor 3) (Epithelial-restricted with serine box) (Epithelium-restricted Ets protein ESX) (Epithelium-specific Ets transcription factor 1) (ESE-1),0.57
843,P41134,ID1_HUMAN,DNA-binding protein inhibitor ID-1 (Class B basic helix-loop-helix protein 24) (bHLHb24) (Inhibitor of DNA binding 1) (Inhibitor of differentiation 1),0.57
844,Q9Y462,ZN711_HUMAN,Zinc finger protein 711 (Zinc finger protein 6),0.57
845,O60264,SMCA5_HUMAN,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5 (SWI/SNF-related matrix-associated actin-dependent regulator of chromatin A5) (EC 3.6.4.-) (Sucrose nonfermenting protein 2 homolog) (hSNF2H),0.57
846,Q12800,TFCP2_HUMAN,Alpha-globin transcription factor CP2 (SAA3 enhancer factor) (Transcription factor LSF),0.57
847,P01344,IGF2_HUMAN,Insulin-like growth factor II (IGF-II) (Somatomedin-A) (T3M-11-derived growth factor) [Cleaved into: Insulin-like growth factor II; Insulin-like growth factor II Ala-25 Del; Preptin],0.56
848,O00625,PIR_HUMAN,"Pirin (EC 1.13.11.24) (Probable quercetin 2,3-dioxygenase PIR) (Probable quercetinase)",0.56
849,P41235,HNF4A_HUMAN,Hepatocyte nuclear factor 4-alpha (HNF-4-alpha) (Nuclear receptor subfamily 2 group A member 1) (Transcription factor 14) (TCF-14) (Transcription factor HNF-4),0.56
850,P18847,ATF3_HUMAN,Cyclic AMP-dependent transcription factor ATF-3 (cAMP-dependent transcription factor ATF-3) (Activating transcription factor 3),0.55
851,P23511,NFYA_HUMAN,Nuclear transcription factor Y subunit alpha (CAAT box DNA-binding protein subunit A) (Nuclear transcription factor Y subunit A) (NF-YA),0.55
852,Q16526,CRY1_HUMAN,Cryptochrome-1,0.55
853,Q9UMS5,PHTF1_HUMAN,Putative homeodomain transcription factor 1,0.55
854,Q99653,CHP1_HUMAN,Calcineurin B homologous protein 1 (Calcineurin B-like protein) (Calcium-binding protein CHP) (Calcium-binding protein p22) (EF-hand calcium-binding domain-containing protein p22),0.55
855,Q9Y483,MTF2_HUMAN,Metal-response element-binding transcription factor 2 (Metal regulatory transcription factor 2) (Metal-response element DNA-binding protein M96) (Polycomb-like protein 2) (hPCl2),0.54
856,Q8TAG5,VTM2A_HUMAN,V-set and transmembrane domain-containing protein 2A,0.54
857,Q5H9I0,TFDP3_HUMAN,Transcription factor Dp family member 3 (Cancer/testis antigen 30) (CT30) (Hepatocellular carcinoma-associated antigen 661),0.53
858,Q16566,KCC4_HUMAN,Calcium/calmodulin-dependent protein kinase type IV (CaMK IV) (EC 2.7.11.17) (CaM kinase-GR),0.53
859,P35398,RORA_HUMAN,Nuclear receptor ROR-alpha (Nuclear receptor RZR-alpha) (Nuclear receptor subfamily 1 group F member 1) (RAR-related orphan receptor A) (Retinoid-related orphan receptor-alpha),0.53
860,Q9UHX1,PUF60_HUMAN,Poly(U)-binding-splicing factor PUF60 (60 kDa poly(U)-binding-splicing factor) (FUSE-binding protein-interacting repressor) (FBP-interacting repressor) (Ro-binding protein 1) (RoBP1) (Siah-binding protein 1) (Siah-BP1),0.53
861,P38935,SMBP2_HUMAN,DNA-binding protein SMUBP-2 (EC 3.6.4.12) (EC 3.6.4.13) (ATP-dependent helicase IGHMBP2) (Glial factor 1) (GF-1) (Immunoglobulin mu-binding protein 2),0.52
862,Q96PQ6,ZN317_HUMAN,Zinc finger protein 317,0.52
863,Q9NRC8,SIR7_HUMAN,NAD-dependent protein deacetylase sirtuin-7 (EC 2.3.1.286) (NAD-dependent protein deacylase sirtuin-7) (EC 2.3.1.-) (Regulatory protein SIR2 homolog 7) (SIR2-like protein 7),0.52
864,P07996,TSP1_HUMAN,Thrombospondin-1 (Glycoprotein G),0.52
865,P40145,ADCY8_HUMAN,Adenylate cyclase type 8 (EC 4.6.1.1) (ATP pyrophosphate-lyase 8) (Adenylate cyclase type VIII) (Adenylyl cyclase 8) (AC8) (Ca(2+)/calmodulin-activated adenylyl cyclase),0.52
866,Q9NTG7,SIR3_HUMAN,"NAD-dependent protein deacetylase sirtuin-3, mitochondrial (hSIRT3) (EC 2.3.1.286) (Regulatory protein SIR2 homolog 3) (SIR2-like protein 3)",0.51
867,Q8N6T7,SIR6_HUMAN,NAD-dependent protein deacetylase sirtuin-6 (EC 2.3.1.286) (Regulatory protein SIR2 homolog 6) (SIR2-like protein 6),0.51
868,Q96LI6,HSFY1_HUMAN,"Heat shock transcription factor, Y-linked (Heat shock transcription factor 2-like protein) (HSF2-like)",0.51
869,Q9NZL3,ZN224_HUMAN,Zinc finger protein 224 (Bone marrow zinc finger 2) (BMZF-2) (Zinc finger protein 233) (Zinc finger protein 255) (Zinc finger protein 27) (Zinc finger protein KOX22),0.51
870,Q92993,KAT5_HUMAN,Histone acetyltransferase KAT5 (EC 2.3.1.48) (60 kDa Tat-interactive protein) (Tip60) (Histone acetyltransferase HTATIP) (HIV-1 Tat interactive protein) (Lysine acetyltransferase 5) (cPLA(2)-interacting protein),0.51
871,O00255,MEN1_HUMAN,Menin,0.51
872,O96017,CHK2_HUMAN,Serine/threonine-protein kinase Chk2 (EC 2.7.11.1) (CHK2 checkpoint homolog) (Cds1 homolog) (Hucds1) (hCds1) (Checkpoint kinase 2),0.51
873,Q15910,EZH2_HUMAN,Histone-lysine N-methyltransferase EZH2 (EC 2.1.1.356) (ENX-1) (Enhancer of zeste homolog 2) (Lysine N-methyltransferase 6),0.5
874,P10589,COT1_HUMAN,COUP transcription factor 1 (COUP-TF1) (COUP transcription factor I) (COUP-TF I) (Nuclear receptor subfamily 2 group F member 1) (V-erbA-related protein 3) (EAR-3),0.5
875,P0CAP1,MYZAP_HUMAN,Myocardial zonula adherens protein (GRINL1A upstream protein) (Gup),0.49
876,Q86WV6,STING_HUMAN,Stimulator of interferon genes protein (hSTING) (Endoplasmic reticulum interferon stimulator) (ERIS) (Mediator of IRF3 activation) (hMITA) (Transmembrane protein 173),0.49
877,P08922,ROS1_HUMAN,Proto-oncogene tyrosine-protein kinase ROS (EC 2.7.10.1) (Proto-oncogene c-Ros) (Proto-oncogene c-Ros-1) (Receptor tyrosine kinase c-ros oncogene 1) (c-Ros receptor tyrosine kinase),0.48
878,Q8TF47,ZFP90_HUMAN,Zinc finger protein 90 homolog (Zfp-90) (Zinc finger protein 756),0.48
879,Q92748,THRSP_HUMAN,Thyroid hormone-inducible hepatic protein (Spot 14 protein) (S14) (SPOT14),0.47
880,Q15543,TAF13_HUMAN,Transcription initiation factor TFIID subunit 13 (Transcription initiation factor TFIID 18 kDa subunit) (TAF(II)18) (TAFII-18) (TAFII18),0.47
881,Q8IWV8,UBR2_HUMAN,E3 ubiquitin-protein ligase UBR2 (EC 2.3.2.27) (N-recognin-2) (RING-type E3 ubiquitin transferase UBR2) (Ubiquitin-protein ligase E3-alpha-2) (Ubiquitin-protein ligase E3-alpha-II),0.47
882,Q9NZI5,GRHL1_HUMAN,Grainyhead-like protein 1 homolog (Mammalian grainyhead) (NH32) (Transcription factor CP2-like 2) (Transcription factor LBP-32),0.47
883,P51449,RORG_HUMAN,Nuclear receptor ROR-gamma (Nuclear receptor RZR-gamma) (Nuclear receptor subfamily 1 group F member 3) (RAR-related orphan receptor C) (Retinoid-related orphan receptor-gamma),0.46
884,P45983,MK08_HUMAN,Mitogen-activated protein kinase 8 (MAP kinase 8) (MAPK 8) (EC 2.7.11.24) (JNK-46) (Stress-activated protein kinase 1c) (SAPK1c) (Stress-activated protein kinase JNK1) (c-Jun N-terminal kinase 1),0.46
885,Q8N140,EID3_HUMAN,EP300-interacting inhibitor of differentiation 3 (EID-3) (E1A-like inhibitor of differentiation 3) (EID-1-like inhibitor of differentiation 3) (Non-structural maintenance of chromosomes element 4 homolog B) (NS4EB) (Non-SMC element 4 homolog B),0.46
886,O43889,CREB3_HUMAN,Cyclic AMP-responsive element-binding protein 3 (CREB-3) (cAMP-responsive element-binding protein 3) (Leucine zipper protein) (Luman) (Transcription factor LZIP-alpha) [Cleaved into: Processed cyclic AMP-responsive element-binding protein 3 (N-terminal Luman) (Transcriptionally active form)],0.46
887,Q9NZI7,UBIP1_HUMAN,Upstream-binding protein 1 (Transcription factor LBP-1),0.45
888,P49116,NR2C2_HUMAN,Nuclear receptor subfamily 2 group C member 2 (Orphan nuclear receptor TAK1) (Orphan nuclear receptor TR4) (Testicular receptor 4),0.45
889,Q693B1,KCD11_HUMAN,BTB/POZ domain-containing protein KCTD11 (KCASH1 protein) (Potassium channel tetramerization domain-containing protein 11) (RING-type E3 ubiquitin transferase subunit KCTD11),0.45
890,Q96RJ6,FER3L_HUMAN,Fer3-like protein (Basic helix-loop-helix protein N-twist) (Class A basic helix-loop-helix protein 31) (bHLHa31) (Nephew of atonal 3) (Neuronal twist),0.45
891,P15036,ETS2_HUMAN,Protein C-ets-2,0.45
892,P52747,ZN143_HUMAN,Zinc finger protein 143 (SPH-binding factor) (Selenocysteine tRNA gene transcription-activating factor) (hStaf),0.44
