UniProt_ID,mean_rank,weighted_mean_rank,rank_sd,n_predictors,Entry_name,p(LLPS),pLLPS_Class,TMD_count,Length,Protein_Name,leakage_any
Q9Y342,0.3287143434793784,0.30003369261330104,0.2692307891294836,18,PLLP_HUMAN,0.29,Low,4.0,182.0,Plasmolipin (Plasma membrane proteolipid),True
Q10589,0.2983398456212407,0.297469703580419,0.2581700804538381,18,BST2_HUMAN,0.17,Low,1.0,180.0,Bone marrow stromal antigen 2 (BST-2) (HM1.24 antigen) (Tetherin) (CD antigen CD317),False
Q9H244,0.3105212801817712,0.29416002521874773,0.18265771722120144,18,P2Y12_HUMAN,0.3,Low,7.0,342.0,P2Y purinoceptor 12 (P2Y12) (ADP-glucose receptor) (ADPG-R) (P2T(AC)) (P2Y(AC)) (P2Y(cyc)) (P2Y12 platelet ADP receptor) (P2Y(ADP)) (SP1999),True
P59534,0.3097222519332212,0.2939676945357487,0.2722835514368466,18,T2R39_HUMAN,0.19,Low,7.0,338.0,Taste receptor type 2 member 39 (T2R39) (Taste receptor type 2 member 57) (T2R57),True
Q92629,0.28853833092981207,0.2916667473731691,0.1637036292468708,18,SGCD_HUMAN,0.17,Low,1.0,289.0,Delta-sarcoglycan (Delta-SG) (35 kDa dystrophin-associated glycoprotein) (35DAG),True
Q8IV08,0.3054216005068012,0.29162533720572104,0.19754341571351525,18,PLD3_HUMAN,0.14,Low,1.0,490.0,5'-3' exonuclease PLD3 (EC 3.1.16.1) (Choline phosphatase 3) (HindIII K4L homolog) (Hu-K4) (Phosphatidylcholine-hydrolyzing phospholipase D3) (Phospholipase D3) (PLD 3),True
P00403,0.30500006330045176,0.2914259328280489,0.27007161316277195,17,COX2_HUMAN,0.17,Low,2.0,227.0,Cytochrome c oxidase subunit 2 (EC 7.1.1.9) (Cytochrome c oxidase polypeptide II),True
P13866,0.31596878566660663,0.2904447715314317,0.2498092539523724,18,SC5A1_HUMAN,0.13,Low,14.0,664.0,Sodium/glucose cotransporter 1 (Na(+)/glucose cotransporter 1) (High affinity sodium-glucose cotransporter) (Solute carrier family 5 member 1),True
P35462,0.30566626059833624,0.28552524771690757,0.19446691058719787,18,DRD3_HUMAN,0.24,Low,7.0,400.0,D(3) dopamine receptor (Dopamine D3 receptor),False
Q5J8M3,0.2957785172934323,0.28484782965182276,0.18378705993985855,18,EMC4_HUMAN,0.21,Low,3.0,183.0,ER membrane protein complex subunit 4 (Cell proliferation-inducing gene 17 protein) (Transmembrane protein 85),True
P55344,0.292901734440237,0.28339503085714823,0.28798843039367383,18,LMIP_HUMAN,0.14,Low,4.0,173.0,Lens fiber membrane intrinsic protein (MP18) (MP19) (MP20),True
P21926,0.29048646610237294,0.280816835429548,0.17272686406033677,18,CD9_HUMAN,0.12,Low,4.0,228.0,CD9 antigen (5H9 antigen) (Cell growth-inhibiting gene 2 protein) (Leukocyte antigen MIC3) (Motility-related protein) (MRP-1) (Tetraspanin-29) (Tspan-29) (p24) (CD antigen CD9),True
Q15620,0.2926455446714143,0.277262968681955,0.28639696092048833,18,OR8B8_HUMAN,0.1,Low,7.0,311.0,Olfactory receptor 8B8 (Olfactory receptor TPCR85) (Olfactory-like receptor JCG8),True
P17152,0.28889633782046387,0.2770613056725176,0.25605726627633885,18,TMM11_HUMAN,0.19,Low,2.0,192.0,"Transmembrane protein 11, mitochondrial (Protein PM1) (Protein PMI)",False
Q01726,0.2918653155757005,0.27195379390934254,0.26318127725079615,18,MSHR_HUMAN,0.12,Low,7.0,317.0,Melanocyte-stimulating hormone receptor (MSH-R) (Melanocortin receptor 1) (MC1-R),False
Q8N2U0,0.2816469252903718,0.27005980541310154,0.2548304845895587,17,TM256_HUMAN,0.15,Low,2.0,113.0,Transmembrane protein 256,True
Q9BWM7,0.268403627836846,0.2669786300054955,0.18112171671450392,18,SFXN3_HUMAN,0.12,Low,4.0,321.0,Sideroflexin-3,False
P55087,0.273091819299872,0.26612806905717107,0.2011983649082353,18,AQP4_HUMAN,0.16,Low,8.0,323.0,Aquaporin-4 (AQP-4) (Mercurial-insensitive water channel) (MIWC) (WCH4),True
P60033,0.2751777505414015,0.26561797148925165,0.23933821421970425,18,CD81_HUMAN,0.11,Low,4.0,236.0,CD81 antigen (26 kDa cell surface protein TAPA-1) (Target of the antiproliferative antibody 1) (Tetraspanin-28) (Tspan-28) (CD antigen CD81),True
Q16653,0.2875664393476936,0.2639295264668758,0.2634693770965057,18,MOG_HUMAN,0.17,Low,2.0,247.0,Myelin-oligodendrocyte glycoprotein,True
Q9P035,0.2777959289043295,0.2635399525444459,0.2351306046374584,18,HACD3_HUMAN,0.11,Low,6.0,362.0,Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 3 (EC 4.2.1.134) (3-hydroxyacyl-CoA dehydratase 3) (HACD3) (Butyrate-induced protein 1) (B-ind1) (hB-ind1) (Protein-tyrosine phosphatase-like A domain-containing protein 1),True
Q7KZN9,0.2765913395199256,0.26304578813827517,0.2261579846071392,18,COX15_HUMAN,0.13,Low,8.0,410.0,Cytochrome c oxidase assembly protein COX15 homolog,False
P02708,0.27872499995723204,0.2616344789503661,0.2019106452226586,18,ACHA_HUMAN,0.19,Low,4.0,482.0,Acetylcholine receptor subunit alpha,False
Q9NZG7,0.2693867258079942,0.2595907268409762,0.24065793987909498,18,NINJ2_HUMAN,0.15,Low,2.0,142.0,Ninjurin-2 (Nerve injury-induced protein 2),True
Q9NY26,0.2784370888525288,0.25656935529525987,0.22607343118120057,18,S39A1_HUMAN,0.24,Low,8.0,324.0,Zinc transporter ZIP1 (Solute carrier family 39 member 1) (Zinc-iron-regulated transporter-like) (Zrt- and Irt-like protein 1) (ZIP-1) (hZIP1),False
P47893,0.2693130856631536,0.2562797253031258,0.26384517657407563,18,OR3A2_HUMAN,0.11,Low,7.0,321.0,Olfactory receptor 3A2 (Olfactory receptor 17-228) (OR17-228) (Olfactory receptor OR17-14),False
Q99527,0.28133688543811414,0.2556013713197761,0.2271968641255528,18,GPER1_HUMAN,0.19,Low,7.0,375.0,G-protein coupled estrogen receptor 1 (Chemoattractant receptor-like 2) (Flow-induced endothelial G-protein coupled receptor 1) (FEG-1) (G protein-coupled estrogen receptor 1) (G-protein coupled receptor 30) (GPCR-Br) (IL8-related receptor DRY12) (Lymphocyte-derived G-protein coupled receptor) (LYGPR) (Membrane estrogen receptor) (mER),False
P60201,0.2655100991516076,0.25199519240192797,0.16846427641437192,18,MYPR_HUMAN,0.16,Low,4.0,277.0,Myelin proteolipid protein (PLP) (Lipophilin),True
Q9H3U5,0.27837529923975024,0.2509837787712702,0.25627694637834453,18,MFSD1_HUMAN,0.18,Low,12.0,465.0,Major facilitator superfamily domain-containing protein 1 (Smooth muscle cell-associated protein 4) (SMAP-4),False
Q6UWU4,0.25529372868635763,0.24897266811770333,0.1567555759119769,18,CF089_HUMAN,0.3,Low,1.0,347.0,Bombesin receptor-activated protein C6orf89 (Amfion),True
P48145,0.27730148529703647,0.24759929042797596,0.24913889047112855,18,NPBW1_HUMAN,0.16,Low,7.0,328.0,Neuropeptides B/W receptor type 1 (G-protein coupled receptor 7),False
P47804,0.25547393918736266,0.24633799921745075,0.233991133044986,18,RGR_HUMAN,0.1,Low,7.0,291.0,RPE-retinal G protein-coupled receptor,True
Q9BW60,0.26179594636884507,0.2455796307001942,0.2545712142457052,18,ELOV1_HUMAN,0.11,Low,7.0,279.0,Elongation of very long chain fatty acids protein 1 (EC 2.3.1.199) (3-keto acyl-CoA synthase ELOVL1) (ELOVL fatty acid elongase 1) (ELOVL FA elongase 1) (Very long chain 3-ketoacyl-CoA synthase 1) (Very long chain 3-oxoacyl-CoA synthase 1),True
Q16570,0.26498551663387726,0.23962626117001823,0.24668123195868302,18,ACKR1_HUMAN,0.19,Low,7.0,336.0,Atypical chemokine receptor 1 (Duffy antigen/chemokine receptor) (Fy glycoprotein) (GpFy) (Glycoprotein D) (Plasmodium vivax receptor) (CD antigen CD234),True
P51679,0.26591165251306254,0.2388426623936124,0.2679295056759189,18,CCR4_HUMAN,0.1,Low,7.0,360.0,C-C chemokine receptor type 4 (C-C CKR-4) (CC-CKR-4) (CCR-4) (CCR4) (K5-5) (CD antigen CD194),True
O00254,0.26281294237983854,0.23857558131084014,0.21375890394914382,18,PAR3_HUMAN,0.19,Low,7.0,374.0,Proteinase-activated receptor 3 (PAR-3) (Coagulation factor II receptor-like 2) (Thrombin receptor-like 2),False
Q16635,0.22916717734832234,0.2344318228984618,0.14752477411800158,18,TAZ_HUMAN,0.21,Low,1.0,292.0,Tafazzin (Protein G4.5),False
P61803,0.2436907187627715,0.23130747136635277,0.21877262370098455,17,DAD1_HUMAN,0.1,Low,3.0,113.0,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1 (Oligosaccharyl transferase subunit DAD1) (Defender against cell death 1) (DAD-1),True
P21964,0.22880139989371553,0.22857040033941214,0.18147164703540739,18,COMT_HUMAN,0.1,Low,1.0,271.0,Catechol O-methyltransferase (EC 2.1.1.6),True
Q9UHP7,0.21668699299894068,0.223719129450433,0.15542865140917408,18,CLC2D_HUMAN,0.14,Low,1.0,191.0,C-type lectin domain family 2 member D (Lectin-like NK cell receptor) (Lectin-like transcript 1) (LLT-1) (Osteoclast inhibitory lectin),True
Q9H061,0.22028543889709762,0.21456589582302066,0.16503398109506376,18,T126A_HUMAN,0.12,Low,4.0,195.0,Transmembrane protein 126A,True
Q8NBQ7,0.23397680373569563,0.21341650089511172,0.21710632625158086,18,AQP11_HUMAN,0.14,Low,6.0,271.0,Aquaporin-11 (AQP-11),True
O76095,0.20661563480027093,0.20516980313498046,0.19147480407331535,18,JTB_HUMAN,0.4,Low,1.0,146.0,Protein JTB (Jumping translocation breakpoint protein) (Prostate androgen-regulated protein) (PAR protein),True
P49146,0.21900940950049763,0.20016946206880668,0.19456963372619013,18,NPY2R_HUMAN,0.15,Low,7.0,381.0,Neuropeptide Y receptor type 2 (NPY2-R) (NPY-Y2 receptor) (Y2 receptor),False
A1L3X0,0.21467641003008112,0.19610403336205431,0.2233863421329245,18,ELOV7_HUMAN,0.1,Low,7.0,281.0,Elongation of very long chain fatty acids protein 7 (EC 2.3.1.199) (3-keto acyl-CoA synthase ELOVL7) (ELOVL fatty acid elongase 7) (ELOVL FA elongase 7) (Very long chain 3-ketoacyl-CoA synthase 7) (Very long chain 3-oxoacyl-CoA synthase 7),True
Q9BRN9,0.20673811830069896,0.19499368585998647,0.14428964731697005,18,TM2D3_HUMAN,0.17,Low,2.0,247.0,TM2 domain-containing protein 3 (Beta-amyloid-binding protein-like protein 2) (BBP-like protein 2),True
Q13021,0.21199842037825842,0.1932058147458319,0.2184769529335065,18,MALL_HUMAN,0.1,Low,4.0,153.0,MAL-like protein (Protein BENE),False
Q99720,0.20864779335642342,0.19267467426716584,0.20541145006350037,18,SGMR1_HUMAN,0.12,Low,1.0,223.0,Sigma non-opioid intracellular receptor 1 (Aging-associated gene 8 protein) (SR31747-binding protein) (SR-BP) (Sigma 1-type opioid receptor) (SIG-1R) (Sigma1-receptor) (Sigma1R) (hSigmaR1),True
Q69YW2,0.20374118527455418,0.18305385370480173,0.2556229158883312,18,STUM_HUMAN,0.3,Low,2.0,141.0,Protein stum homolog,True
A6NH52,0.15177080757501465,0.137485346830564,0.1467700020223743,18,TV23A_HUMAN,0.11,Low,4.0,213.0,Golgi apparatus membrane protein TVP23 homolog A,True
